transaction_id,customer_id,product_id,transaction_date,quantity,unit_price,transaction_amount,payment_method,card_number,ingestion_timestamp,run_id
T0048793,C08311,P0817,2025-06-07,4,3357.67,13430.68,Debit Card,***********2659,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048794,C00540,P0998,2025-12-09,3,3294.65,9883.95,Cash,********3818,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048795,C07848,P0782,2025-09-29,2,2646.09,5292.18,Credit Card,*********9250,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048796,C00941,P0699,2025-08-29,1,590.67,590.67,UPI,***********1967,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048797,C08037,P0731,2025-08-01,4,840.6,3362.4,Cash,***********2351,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048798,C06345,P0204,2024-08-16,2,3049.17,6098.34,Cash,************8160,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048799,C05271,P0350,2024-12-21,2,1287.99,2575.98,UPI,************4876,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048800,C02370,P0063,2026-04-07,5,2452.8,12264.0,Debit Card,***************2526,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048801,C01146,P0908,2024-11-29,4,1901.89,7607.56,Credit Card,************5472,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048802,C02164,P0565,2026-07-10,3,4670.19,14010.57,Debit Card,************2583,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048803,C05474,P0191,2025-10-31,2,2335.41,4670.82,Cash,***********7069,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048804,C01274,P0878,2025-10-17,5,1295.91,6479.55,Debit Card,********1159,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048805,C04114,P0016,2025-02-15,3,1001.83,3005.49,Cash,************0922,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048806,C06331,P0494,2026-05-16,1,2280.09,2280.09,Debit Card,**********7781,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048807,C02002,P0319,2024-08-21,2,1624.97,3249.94,Cash,************0846,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048808,C02207,P0323,2025-08-03,1,4828.5,4828.5,Cash,************1185,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048809,C04549,P0532,2026-07-04,5,2283.08,11415.4,Cash,************9420,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048810,C08439,P0914,2025-09-23,4,1073.99,4295.96,Debit Card,*********7997,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048811,C01253,P0354,2024-12-05,5,4890.83,24454.15,Debit Card,************7530,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048812,C08010,P0007,2026-01-08,2,2273.58,4547.16,Cash,**********3218,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048813,C07268,P0018,2025-02-12,5,4283.82,21419.1,Credit Card,************0538,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048814,C05420,P0128,2026-07-13,3,167.14,501.42,Cash,*********9295,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048815,C05352,P0435,2024-11-10,5,2910.7,14553.5,Cash,**********7842,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048816,C07616,P0390,2025-11-29,3,2251.24,6753.72,Debit Card,***********0548,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048817,C03034,P0921,2024-11-12,2,2821.25,5642.5,UPI,********6876,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048818,C03869,P0875,2024-11-29,1,2490.96,2490.96,Debit Card,***************4602,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048819,C02311,P0854,2024-10-22,5,426.29,2131.45,Cash,***********2593,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048820,C00490,P0524,2025-08-05,1,2660.93,2660.93,Credit Card,***********1181,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048821,C02769,P0675,2025-08-30,2,304.21,608.42,UPI,***********5282,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048822,C06164,P0324,2026-03-29,3,546.8,1640.4,UPI,************7515,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048823,C00030,P0938,2024-09-09,4,956.07,3824.28,Credit Card,***************6885,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048824,C08474,P0769,2025-07-11,1,1070.1,1070.1,Debit Card,************3492,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048825,C03723,P0647,2024-09-10,5,4401.42,22007.1,UPI,************8808,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048826,C05449,P0078,2025-09-15,4,4330.02,17320.08,Cash,***********8607,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048827,C06469,P0123,2026-02-06,5,4657.54,23287.7,Credit Card,************7972,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048828,C04266,P0506,2025-09-20,4,2816.66,11266.64,Credit Card,***********4717,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048829,C04355,P0980,2025-05-17,1,4753.76,4753.76,Cash,************1171,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048830,C06904,P0506,2025-08-06,4,2816.66,11266.64,Credit Card,************9230,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048831,C02727,P0617,2025-03-06,1,4558.03,4558.03,Debit Card,************9025,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048832,C00346,P0949,2024-08-30,3,459.22,1377.66,Cash,*********6898,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048833,C01649,P0506,2024-10-28,5,2816.66,14083.3,Debit Card,************1633,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048834,C00106,P0100,2025-12-11,5,4177.04,20885.2,Cash,*********1773,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048835,C03270,P0861,2025-05-14,3,1376.46,4129.38,UPI,************3681,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048836,C01280,P0761,2025-09-21,1,680.37,680.37,Debit Card,************2014,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048837,C09873,P0409,2025-05-20,5,2988.65,14943.25,Credit Card,***********5123,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048838,C05651,P0710,2026-03-03,3,2118.53,6355.59,UPI,*********5332,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048839,C01751,P0473,2025-12-18,5,1730.59,8652.95,UPI,************5159,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048840,C00039,P0888,2025-07-14,3,1437.49,4312.47,Debit Card,***********0495,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048841,C05758,P0137,2025-11-20,5,4502.55,22512.75,Credit Card,***************6780,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048842,C02880,P0565,2026-04-28,2,4670.19,9340.38,Credit Card,************7212,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048843,C05125,P0555,2025-03-02,4,3749.22,14996.88,Credit Card,************1502,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048844,C03834,P0747,2025-09-15,1,2106.35,2106.35,Credit Card,************9234,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048845,C05491,P0649,2026-03-15,2,2313.29,4626.58,Debit Card,***********7679,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048846,C04663,P0587,2025-02-07,1,3243.56,3243.56,Cash,***********9918,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048847,C00720,P0520,2025-03-26,3,2693.36,8080.08,UPI,***********3258,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048848,C09533,P0366,2024-11-20,5,2533.88,12669.4,UPI,***********1504,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048849,C01705,P0601,2025-05-06,1,1769.76,1769.76,Cash,*********0086,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048850,C00831,P0582,2024-09-13,5,4901.14,24505.7,Cash,***********8884,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048851,C03158,P0913,2025-04-27,1,1593.86,1593.86,Cash,************5174,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048852,C05891,P0770,2025-02-08,2,216.2,432.4,Cash,***********9115,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048853,C08647,P0749,2024-11-04,3,157.76,473.28,UPI,************1318,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048854,C00631,P0205,2025-10-16,1,4105.54,4105.54,Credit Card,************6582,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048855,C08142,P0070,2024-12-04,1,4315.28,4315.28,Cash,************7723,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048856,C08518,P0011,2024-12-25,2,509.09,1018.18,UPI,************4692,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048857,C04882,P0431,2025-02-23,3,655.04,1965.12,Cash,************2219,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048858,C07740,P0032,2025-10-16,1,2943.7,2943.7,Credit Card,***************3513,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048859,C00080,P0974,2024-11-26,2,4225.6,8451.2,Debit Card,************3800,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048860,C04174,P0850,2026-07-21,2,3790.27,7580.54,Debit Card,********6513,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048861,C06198,P0891,2025-05-06,2,3849.71,7699.42,Cash,*********8787,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048862,C00195,P0256,2024-09-01,4,4969.89,19879.56,Debit Card,************9527,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048863,C00647,P0994,2025-11-10,1,3290.21,3290.21,UPI,************3340,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048864,C02616,P0773,2026-04-07,1,4325.46,4325.46,Debit Card,************6464,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048865,C00437,P0029,2025-10-06,1,3294.42,3294.42,Credit Card,***********1341,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048866,C08068,P0983,2025-05-22,3,363.49,1090.47,Debit Card,************9040,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048867,C05651,P0666,2024-09-28,4,2312.09,9248.36,Credit Card,**********3817,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048868,C02731,P0465,2026-07-26,5,1599.65,7998.25,Debit Card,************6042,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048869,C01345,P0793,2025-10-05,4,410.28,1641.12,Cash,***************9987,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048870,C08677,P0151,2025-09-21,1,2392.27,2392.27,Credit Card,************5970,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048871,C06795,P0253,2024-11-06,1,2414.76,2414.76,Debit Card,**********4798,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048872,C06664,P0797,2025-07-13,4,4997.88,19991.52,Debit Card,************4716,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048873,C01455,P0668,2025-12-10,2,1995.13,3990.26,Credit Card,************9475,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048874,C03611,P0170,2025-11-08,3,3206.42,9619.26,UPI,************7259,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048875,C03461,P0444,2025-07-25,3,752.28,2256.84,Debit Card,************7176,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048876,C06898,P0812,2025-11-08,5,3226.39,16131.95,UPI,***************3842,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048877,C07238,P0350,2025-09-30,5,1287.99,6439.95,Cash,***********2335,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048878,C01408,P0232,2026-07-04,2,2406.66,4813.32,Credit Card,********1771,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048879,C05065,P0756,2024-10-31,1,4964.64,4964.64,Cash,************4824,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048880,C04359,P0181,2024-11-26,1,79.19,79.19,Cash,************3408,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048881,C03365,P0023,2026-06-05,5,2338.19,11690.95,UPI,************7791,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048882,C00457,P0183,2025-05-19,2,3750.2,7500.4,UPI,************2024,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048883,C03259,P0657,2026-05-01,4,1478.58,5914.32,Debit Card,************2862,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048884,C01480,P0523,2025-08-25,5,3858.72,19293.6,Credit Card,**********8598,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048885,C02965,P0897,2026-03-04,3,2144.48,6433.44,Cash,************4587,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048886,C09323,P0270,2026-04-19,1,3966.68,3966.68,Cash,************5337,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048887,C02011,P0944,2025-11-28,3,315.38,946.14,Cash,************7156,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048888,C02607,P0428,2026-01-03,2,2187.79,4375.58,Cash,***********4987,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048889,C07215,P0622,2024-09-25,5,4783.94,23919.7,Debit Card,*********5203,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048890,C00442,P0512,2026-03-03,1,431.97,431.97,UPI,************6888,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048891,C05561,P0293,2025-01-10,3,2597.25,7791.75,Cash,***********5526,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048892,C09551,P0227,2025-11-13,2,1328.84,2657.68,Debit Card,************6093,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048893,C03237,P0464,2025-10-28,3,142.77,428.31,Cash,************9847,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048894,C01231,P0927,2026-06-15,3,3774.01,11322.03,Debit Card,************3976,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048895,C01879,P0945,2025-07-03,3,2448.81,7346.43,Credit Card,************2568,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048896,C05258,P0680,2026-02-26,2,799.58,1599.16,Credit Card,**********0299,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048897,C06368,P0541,2025-11-23,4,1316.82,5267.28,UPI,***********6972,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048898,C05756,P0299,2025-01-02,5,4410.19,22050.95,Cash,************6889,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048899,C03396,P0321,2025-03-11,3,4942.65,14827.95,UPI,************7857,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048900,C01964,P0362,2025-02-13,3,1856.06,5568.18,UPI,************4513,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048901,C05744,P0245,2025-10-07,2,1836.36,3672.72,Cash,***************0207,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048902,C00414,P0365,2025-06-09,2,3943.24,7886.48,UPI,***************7360,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048903,C00846,P0184,2024-10-14,3,1136.14,3408.42,Cash,************9105,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048904,C00248,P0640,2025-04-11,2,2359.04,4718.08,Cash,*********7002,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048905,C07563,P0124,2026-02-21,1,838.03,838.03,Cash,***************5916,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048906,C05415,P0505,2024-09-20,4,2995.45,11981.8,UPI,************5414,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048907,C06533,P0230,2025-09-07,1,1244.71,1244.71,Debit Card,********2896,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048908,C04408,P0755,2025-07-29,4,720.37,2881.48,Debit Card,*********6989,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048909,C09722,P0390,2024-09-28,1,2251.24,2251.24,Cash,************8121,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048910,C00017,P0853,2024-08-16,1,533.54,533.54,UPI,************7019,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048911,C09176,P0418,2026-01-08,4,4973.41,19893.64,Credit Card,***************9589,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048912,C05631,P0464,2025-08-11,2,142.77,285.54,Debit Card,************2645,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048913,C04486,P0640,2025-07-18,5,2359.04,11795.2,Cash,***********9174,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048914,C07451,P0971,2024-08-30,1,4962.81,4962.81,UPI,********6670,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048915,C08298,P0243,2025-04-26,3,3636.7,10910.1,Debit Card,************1940,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048916,C00236,P0128,2026-01-13,1,167.14,167.14,Cash,*********0531,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048917,C03666,P0814,2025-08-09,1,742.79,742.79,Cash,********5293,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048918,C05655,P0435,2026-05-26,5,2910.7,14553.5,Debit Card,********8455,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048919,C09454,P0638,2025-11-08,2,697.29,1394.58,Debit Card,***********9434,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048920,C05732,P0067,2025-10-06,1,2146.71,2146.71,Debit Card,************4386,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048921,C00067,P0424,2025-01-06,3,2109.15,6327.45,Debit Card,***************2982,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048922,C07916,P0259,2025-12-04,5,1521.9,7609.5,Credit Card,********3626,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048923,C03954,P0030,2024-10-08,1,2321.32,2321.32,UPI,***********3727,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048924,C07679,P0056,2025-05-06,2,4503.09,9006.18,Credit Card,************2316,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048925,C04638,P0997,2025-01-24,5,3512.23,17561.15,Cash,************6941,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048926,C05642,P0538,2025-11-19,5,4591.11,22955.55,Debit Card,**********9684,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048927,C08984,P0330,2026-05-03,2,447.56,895.12,UPI,************7492,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048928,C09112,P0284,2025-10-11,5,948.37,4741.85,Cash,***********7171,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048929,C01396,P0821,2025-11-10,1,3108.28,3108.28,UPI,***************0699,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048930,C07984,P0141,2025-03-22,3,1603.88,4811.64,Cash,********0395,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048931,C05308,P0098,2025-05-25,4,4669.63,18678.52,Debit Card,********9647,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048932,C01953,P0475,2025-06-20,3,2574.26,7722.78,Credit Card,************7991,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048933,C01949,P0403,2026-02-03,4,3322.24,13288.96,Cash,**********1155,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048934,C02702,P0435,2025-06-16,1,2910.7,2910.7,Credit Card,************2953,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048935,C04697,P0479,2026-03-16,3,3807.8,11423.4,Credit Card,**********3535,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048936,C01485,P0750,2026-07-12,3,64.93,194.79,Cash,************6463,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048937,C09394,P0174,2026-01-14,1,796.61,796.61,Debit Card,************9805,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048938,C01566,P0722,2026-01-27,4,2167.13,8668.52,UPI,************6128,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048939,C05709,P0576,2025-11-27,2,1504.14,3008.28,Debit Card,***********5777,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048940,C05020,P0453,2026-02-12,1,2178.07,2178.07,UPI,************7179,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048941,C07391,P0135,2026-03-19,3,3656.3,10968.9,Cash,************9411,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048942,C02901,P0097,2026-02-03,4,2711.29,10845.16,Debit Card,********8258,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048943,C00491,P0690,2024-11-29,2,3867.31,7734.62,Cash,***************9498,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048944,C00619,P0632,2024-10-02,4,1262.15,5048.6,UPI,**********9504,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048945,C07492,P0869,2025-01-25,3,510.67,1532.01,Cash,********1015,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048946,C04753,P0462,2026-06-13,1,2815.68,2815.68,Debit Card,********9865,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048947,C07203,P0042,2026-03-29,3,4771.39,14314.17,UPI,************8894,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048948,C07001,P0186,2026-05-10,2,3411.75,6823.5,Debit Card,***************0753,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048949,C04016,P0680,2025-10-16,2,799.58,1599.16,Cash,***********5749,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048950,C09028,P0258,2024-10-20,3,2636.73,7910.19,UPI,************1138,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048951,C05153,P0112,2024-10-19,5,2237.09,11185.45,UPI,***********6738,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048952,C00679,P0535,2026-05-14,5,1905.82,9529.1,Credit Card,***********7740,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048953,C01852,P0600,2025-12-31,2,4062.04,8124.08,Debit Card,************6738,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048954,C02612,P0087,2026-01-03,2,969.83,1939.66,Credit Card,************2951,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048955,C07736,P0720,2025-09-12,2,3388.29,6776.58,Cash,***********0397,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048956,C09883,P0194,2025-12-15,3,3772.45,11317.35,UPI,************1118,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048957,C00746,P0214,2026-03-28,4,2554.51,10218.04,UPI,*********7972,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048958,C05348,P0318,2024-11-25,2,4287.26,8574.52,UPI,************0708,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048959,C09315,P0124,2026-01-17,1,838.03,838.03,UPI,************0493,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048960,C01877,P0519,2024-10-20,1,3072.45,3072.45,Debit Card,***********4271,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048961,C07490,P0214,2024-09-22,2,2554.51,5109.02,Cash,************5217,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048962,C06125,P0294,2025-02-19,4,4353.37,17413.48,UPI,*********0905,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048963,C03732,P0628,2026-06-17,2,4745.31,9490.62,Cash,************9236,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048964,C00030,P0650,2025-05-21,3,2937.55,8812.65,Cash,************6237,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048965,C00131,P0838,2025-08-03,2,2197.85,4395.7,UPI,*********6314,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048966,C08791,P0007,2026-01-09,5,2273.58,11367.9,Cash,************4507,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048967,C08947,P0532,2025-12-15,2,2283.08,4566.16,Credit Card,**********9815,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048968,C08289,P0389,2025-12-22,2,3466.89,6933.78,UPI,************9084,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048969,C05407,P0460,2025-09-30,3,3747.72,11243.16,Debit Card,************6109,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0048970,C04166,P0486,2024-08-13,4,328.05,1312.2,Debit Card,************3366,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
